id,order_id,product_id,quantity,unit_price,unit_cost,discount_rate,discount_amount,line_total,line_cost,line_profit,created_at
20560,11127,8,1,10490000.0,7553000.0,0.0283,296867.0,10193133.0,7553000.0,2640133.0,2023-06-23 20:57:32
20561,11128,38,1,2190000.0,1489000.0,0.0338,74022.0,2115978.0,1489000.0,626978.0,2023-08-03 21:36:46
20562,11128,36,1,1990000.0,1393000.0,0.0138,27462.0,1962538.0,1393000.0,569538.0,2023-08-03 21:36:46
20563,11128,37,1,2490000.0,1693000.0,0.0194,48306.0,2441694.0,1693000.0,748694.0,2023-08-03 21:36:46
20564,11129,22,3,18990000.0,13293000.0,0.0298,1697706.0,55272294.0,39879000.0,15393294.0,2024-09-06 10:25:13
20565,11129,26,1,490000.0,294000.0,0.0381,18669.0,471331.0,294000.0,177331.0,2024-09-06 10:25:13
20566,11129,31,2,590000.0,354000.0,0.043,50740.0,1129260.0,708000.0,421260.0,2024-09-06 10:25:13
20567,11130,6,1,31990000.0,22073000.0,0.0251,802949.0,31187051.0,22073000.0,9114051.0,2024-12-09 09:44:01
20568,11131,22,3,18990000.0,13293000.0,0.0845,4813965.0,52156035.0,39879000.0,12277035.0,2023-11-03 12:55:21
20569,11132,28,2,390000.0,226000.0,0.1722,134316.0,645684.0,452000.0,193684.0,2024-02-02 16:36:40
20570,11132,3,3,22490000.0,15743000.0,0.0023,155181.0,67314819.0,47229000.0,20085819.0,2024-02-02 16:36:40
20571,11133,29,1,1290000.0,800000.0,0.037,47730.0,1242270.0,800000.0,442270.0,2024-07-13 15:44:01
20572,11133,43,1,890000.0,570000.0,0.0194,17266.0,872734.0,570000.0,302734.0,2024-07-13 15:44:01
20573,11133,37,2,2490000.0,1693000.0,0.0269,133962.0,4846038.0,3386000.0,1460038.0,2024-07-13 15:44:01
20574,11134,29,3,1290000.0,800000.0,0.1485,574695.0,3295305.0,2400000.0,895305.0,2024-11-14 11:47:25
20575,11134,32,1,490000.0,304000.0,0.0934,45766.0,444234.0,304000.0,140234.0,2024-11-14 11:47:25
20576,11135,30,1,190000.0,105000.0,0.1675,31825.0,158175.0,105000.0,53175.0,2024-12-04 13:46:50
20577,11135,40,1,790000.0,514000.0,0.1,79000.0,711000.0,514000.0,197000.0,2024-12-04 13:46:50
20578,11136,28,2,390000.0,226000.0,0.1445,112710.0,667290.0,452000.0,215290.0,2024-12-30 17:18:51
20579,11136,13,1,32990000.0,22433000.0,0.0187,616913.0,32373087.0,22433000.0,9940087.0,2024-12-30 17:18:51
20580,11137,47,2,390000.0,222000.0,0.0302,23556.0,756444.0,444000.0,312444.0,2024-09-17 09:23:20
20581,11137,38,2,2190000.0,1489000.0,0.0419,183522.0,4196478.0,2978000.0,1218478.0,2024-09-17 09:23:20
20582,11137,2,1,27990000.0,19033000.0,0.0277,775323.0,27214677.0,19033000.0,8181677.0,2024-09-17 09:23:20
20583,11137,40,1,790000.0,514000.0,0.0205,16195.0,773805.0,514000.0,259805.0,2024-09-17 09:23:20
20584,11138,30,2,190000.0,105000.0,0.1294,49172.0,330828.0,210000.0,120828.0,2024-11-23 09:41:20
20585,11139,8,1,10490000.0,7553000.0,0.0498,522402.0,9967598.0,7553000.0,2414598.0,2023-04-18 19:16:59
20586,11139,34,3,8990000.0,6203000.0,0.0141,380277.0,26589723.0,18609000.0,7980723.0,2023-04-18 19:16:59
20587,11140,26,1,490000.0,294000.0,0.0405,19845.0,470155.0,294000.0,176155.0,2023-07-04 16:49:33
20588,11141,8,1,10490000.0,7553000.0,0.0588,616812.0,9873188.0,7553000.0,2320188.0,2023-12-09 14:51:49
20589,11141,29,1,1290000.0,800000.0,0.2156,278124.0,1011876.0,800000.0,211876.0,2023-12-09 14:51:49
20590,11141,34,1,8990000.0,6203000.0,0.0331,297569.0,8692431.0,6203000.0,2489431.0,2023-12-09 14:51:49
20591,11142,16,1,25990000.0,18193000.0,0.0057,148143.0,25841857.0,18193000.0,7648857.0,2024-03-08 09:57:51
20592,11143,37,1,2490000.0,1693000.0,0.0105,26145.0,2463855.0,1693000.0,770855.0,2024-05-08 11:52:12
20593,11143,33,1,6990000.0,4753000.0,0.0145,101355.0,6888645.0,4753000.0,2135645.0,2024-05-08 11:52:12
20594,11144,47,2,390000.0,222000.0,0.0315,24570.0,755430.0,444000.0,311430.0,2023-07-13 17:30:20
20595,11144,13,1,32990000.0,22433000.0,0.0358,1181042.0,31808958.0,22433000.0,9375958.0,2023-07-13 17:30:20
20596,11145,3,1,22490000.0,15743000.0,0.0954,2145546.0,20344454.0,15743000.0,4601454.0,2023-12-23 12:17:18
20597,11146,33,3,6990000.0,4753000.0,0.0425,891225.0,20078775.0,14259000.0,5819775.0,2024-01-27 12:35:08
20598,11147,27,1,150000.0,82000.0,0.03,4500.0,145500.0,82000.0,63500.0,2024-06-01 10:38:54
20599,11148,9,1,8490000.0,6198000.0,0.0798,677502.0,7812498.0,6198000.0,1614498.0,2024-11-03 18:26:33
20600,11148,36,1,1990000.0,1393000.0,0.101,200990.0,1789010.0,1393000.0,396010.0,2024-11-03 18:26:33
20601,11148,33,3,6990000.0,4753000.0,0.0215,450855.0,20519145.0,14259000.0,6260145.0,2024-11-03 18:26:33
20602,11149,26,1,490000.0,294000.0,0.0388,19012.0,470988.0,294000.0,176988.0,2024-01-24 14:43:45
20603,11149,45,1,1890000.0,1247000.0,0.0108,20412.0,1869588.0,1247000.0,622588.0,2024-01-24 14:43:45
20604,11150,16,1,25990000.0,18193000.0,0.0327,849873.0,25140127.0,18193000.0,6947127.0,2024-03-12 07:42:20
20605,11150,45,1,1890000.0,1247000.0,0.0004,756.0,1889244.0,1247000.0,642244.0,2024-03-12 07:42:20
20606,11151,13,2,32990000.0,22433000.0,0.0463,3054874.0,62925126.0,44866000.0,18059126.0,2024-06-16 09:39:13
20607,11152,32,2,490000.0,304000.0,0.0365,35770.0,944230.0,608000.0,336230.0,2024-09-18 12:15:12
20608,11152,46,1,290000.0,168000.0,0.0492,14268.0,275732.0,168000.0,107732.0,2024-09-18 12:15:12
20609,11153,46,2,290000.0,168000.0,0.0524,30392.0,549608.0,336000.0,213608.0,2024-12-19 14:12:37
20610,11153,3,1,22490000.0,15743000.0,0.0287,645463.0,21844537.0,15743000.0,6101537.0,2024-12-19 14:12:37
20611,11153,14,1,42990000.0,29233000.0,0.0341,1465959.0,41524041.0,29233000.0,12291041.0,2024-12-19 14:12:37
20612,11153,13,1,32990000.0,22433000.0,0.0191,630109.0,32359891.0,22433000.0,9926891.0,2024-12-19 14:12:37
20613,11154,29,1,1290000.0,800000.0,0.044,56760.0,1233240.0,800000.0,433240.0,2023-09-12 18:00:53
20614,11155,6,1,31990000.0,22073000.0,0.0348,1113252.0,30876748.0,22073000.0,8803748.0,2023-10-26 18:12:46
20615,11156,42,1,1590000.0,1034000.0,0.0925,147075.0,1442925.0,1034000.0,408925.0,2024-01-17 10:36:49
20616,11156,39,2,890000.0,578000.0,0.1222,217516.0,1562484.0,1156000.0,406484.0,2024-01-17 10:36:49
20617,11156,13,1,32990000.0,22433000.0,0.016,527840.0,32462160.0,22433000.0,10029160.0,2024-01-17 10:36:49
20618,11157,7,2,22990000.0,16093000.0,0.0209,960982.0,45019018.0,32186000.0,12833018.0,2024-07-05 19:08:38
20619,11157,27,3,150000.0,82000.0,0.0357,16065.0,433935.0,246000.0,187935.0,2024-07-05 19:08:38
20620,11157,36,2,1990000.0,1393000.0,0.0125,49750.0,3930250.0,2786000.0,1144250.0,2024-07-05 19:08:38
20621,11158,11,2,6990000.0,5103000.0,0.1342,1876116.0,12103884.0,10206000.0,1897884.0,2024-11-20 11:46:28
20622,11159,28,1,390000.0,226000.0,0.038,14820.0,375180.0,226000.0,149180.0,2023-10-07 10:15:07
20623,11160,18,1,23990000.0,16793000.0,0.0266,638134.0,23351866.0,16793000.0,6558866.0,2024-01-06 16:57:18
20624,11160,44,1,2490000.0,1668000.0,0.0253,62997.0,2427003.0,1668000.0,759003.0,2024-01-06 16:57:18
20625,11161,47,1,390000.0,222000.0,0.0344,13416.0,376584.0,222000.0,154584.0,2024-03-09 15:25:58
20626,11161,31,3,590000.0,354000.0,0.0336,59472.0,1710528.0,1062000.0,648528.0,2024-03-09 15:25:58
20627,11162,15,1,16990000.0,12063000.0,0.0294,499506.0,16490494.0,12063000.0,4427494.0,2024-04-30 10:48:45
20628,11163,9,1,8490000.0,6198000.0,0.0156,132444.0,8357556.0,6198000.0,2159556.0,2024-07-26 13:34:23
20629,11163,33,1,6990000.0,4753000.0,0.014,97860.0,6892140.0,4753000.0,2139140.0,2024-07-26 13:34:23
20630,11164,26,1,490000.0,294000.0,0.0759,37191.0,452809.0,294000.0,158809.0,2024-11-06 15:28:23
20631,11165,36,1,1990000.0,1393000.0,0.0501,99699.0,1890301.0,1393000.0,497301.0,2024-12-09 11:38:52
20632,11166,5,1,14490000.0,10433000.0,0.019,275310.0,14214690.0,10433000.0,3781690.0,2023-11-07 07:21:27
20633,11166,30,1,190000.0,105000.0,0.1269,24111.0,165889.0,105000.0,60889.0,2023-11-07 07:21:27
20634,11167,46,1,290000.0,168000.0,0.0473,13717.0,276283.0,168000.0,108283.0,2024-02-20 10:14:36
20635,11167,20,2,19990000.0,13993000.0,0.0114,455772.0,39524228.0,27986000.0,11538228.0,2024-02-20 10:14:36
20636,11167,3,2,22490000.0,15743000.0,0.0037,166426.0,44813574.0,31486000.0,13327574.0,2024-02-20 10:14:36
20637,11167,36,3,1990000.0,1393000.0,0.0072,42984.0,5927016.0,4179000.0,1748016.0,2024-02-20 10:14:36
20638,11168,31,2,590000.0,354000.0,0.0378,44604.0,1135396.0,708000.0,427396.0,2024-05-20 17:47:30
20639,11168,40,1,790000.0,514000.0,0.0149,11771.0,778229.0,514000.0,264229.0,2024-05-20 17:47:30
20640,11169,24,1,22990000.0,16093000.0,0.02,459800.0,22530200.0,16093000.0,6437200.0,2024-09-19 19:15:39
20641,11169,26,1,490000.0,294000.0,0.0358,17542.0,472458.0,294000.0,178458.0,2024-09-19 19:15:39
20642,11169,29,2,1290000.0,800000.0,0.0372,95976.0,2484024.0,1600000.0,884024.0,2024-09-19 19:15:39
20643,11170,28,1,390000.0,226000.0,0.0814,31746.0,358254.0,226000.0,132254.0,2024-11-14 18:26:43
20644,11170,31,3,590000.0,354000.0,0.1484,262668.0,1507332.0,1062000.0,445332.0,2024-11-14 18:26:43
20645,11171,21,1,28990000.0,19713000.0,0.0317,918983.0,28071017.0,19713000.0,8358017.0,2023-08-14 17:55:26
20646,11171,30,1,190000.0,105000.0,0.0302,5738.0,184262.0,105000.0,79262.0,2023-08-14 17:55:26
20647,11172,31,1,590000.0,354000.0,0.0468,27612.0,562388.0,354000.0,208388.0,2023-05-21 08:11:26
20648,11173,24,2,22990000.0,16093000.0,0.043,1977140.0,44002860.0,32186000.0,11816860.0,2023-08-16 09:28:20
20649,11174,17,1,13990000.0,10073000.0,0.086,1203140.0,12786860.0,10073000.0,2713860.0,2023-12-13 20:13:20
20650,11174,44,1,2490000.0,1668000.0,0.0388,96612.0,2393388.0,1668000.0,725388.0,2023-12-13 20:13:20
20651,11174,37,1,2490000.0,1693000.0,0.0795,197955.0,2292045.0,1693000.0,599045.0,2023-12-13 20:13:20
20652,11175,15,2,16990000.0,12063000.0,0.0393,1335414.0,32644586.0,24126000.0,8518586.0,2024-02-16 10:20:06
20653,11175,37,1,2490000.0,1693000.0,0.0471,117279.0,2372721.0,1693000.0,679721.0,2024-02-16 10:20:06
20654,11176,28,1,390000.0,226000.0,0.0308,12012.0,377988.0,226000.0,151988.0,2024-06-16 16:50:25
20655,11177,32,2,490000.0,304000.0,0.0478,46844.0,933156.0,608000.0,325156.0,2024-08-14 14:33:58
20656,11177,24,1,22990000.0,16093000.0,0.041,942590.0,22047410.0,16093000.0,5954410.0,2024-08-14 14:33:58
20657,11178,18,3,23990000.0,16793000.0,0.1239,8917083.0,63052917.0,50379000.0,12673917.0,2024-12-15 17:37:44
20658,11178,37,1,2490000.0,1693000.0,0.0701,174549.0,2315451.0,1693000.0,622451.0,2024-12-15 17:37:44
20659,11179,37,1,2490000.0,1693000.0,0.0129,32121.0,2457879.0,1693000.0,764879.0,2023-08-04 13:20:49
20660,11180,20,1,19990000.0,13993000.0,0.0014,27986.0,19962014.0,13993000.0,5969014.0,2023-02-22 20:09:33
20661,11180,39,1,890000.0,578000.0,0.0053,4717.0,885283.0,578000.0,307283.0,2023-02-22 20:09:33
20662,11181,32,2,490000.0,304000.0,0.0474,46452.0,933548.0,608000.0,325548.0,2023-05-15 22:10:11
20663,11182,25,1,7990000.0,5833000.0,0.0386,308414.0,7681586.0,5833000.0,1848586.0,2023-07-14 16:38:42
20664,11183,38,2,2190000.0,1489000.0,0.0726,317988.0,4062012.0,2978000.0,1084012.0,2023-11-20 14:05:32
20665,11184,8,2,10490000.0,7553000.0,0.0424,889552.0,20090448.0,15106000.0,4984448.0,2024-01-12 17:53:39
20666,11184,30,1,190000.0,105000.0,0.0943,17917.0,172083.0,105000.0,67083.0,2024-01-12 17:53:39
20667,11185,31,1,590000.0,354000.0,0.0496,29264.0,560736.0,354000.0,206736.0,2024-04-04 12:02:52
20668,11185,42,3,1590000.0,1034000.0,0.0217,103509.0,4666491.0,3102000.0,1564491.0,2024-04-04 12:02:52
20669,11186,46,1,290000.0,168000.0,0.0326,9454.0,280546.0,168000.0,112546.0,2024-08-07 16:54:53
20670,11187,13,1,32990000.0,22433000.0,0.0143,471757.0,32518243.0,22433000.0,10085243.0,2024-11-01 13:17:44
20671,11188,8,1,10490000.0,7553000.0,0.0226,237074.0,10252926.0,7553000.0,2699926.0,2024-12-24 10:59:28
20672,11188,30,1,190000.0,105000.0,0.2482,47158.0,142842.0,105000.0,37842.0,2024-12-24 10:59:28
20673,11188,27,1,150000.0,82000.0,0.0664,9960.0,140040.0,82000.0,58040.0,2024-12-24 10:59:28
20674,11189,29,2,1290000.0,800000.0,0.0444,114552.0,2465448.0,1600000.0,865448.0,2024-01-26 20:38:29
20675,11190,2,1,27990000.0,19033000.0,0.0336,940464.0,27049536.0,19033000.0,8016536.0,2024-05-13 08:30:23
20676,11191,4,1,18990000.0,13293000.0,0.0192,364608.0,18625392.0,13293000.0,5332392.0,2024-08-10 09:36:38
20677,11191,29,3,1290000.0,800000.0,0.0492,190404.0,3679596.0,2400000.0,1279596.0,2024-08-10 09:36:38
20678,11191,26,1,490000.0,294000.0,0.0468,22932.0,467068.0,294000.0,173068.0,2024-08-10 09:36:38
20679,11192,4,1,18990000.0,13293000.0,0.0759,1441341.0,17548659.0,13293000.0,4255659.0,2024-12-14 21:06:52
20680,11192,33,3,6990000.0,4753000.0,0.094,1971180.0,18998820.0,14259000.0,4739820.0,2024-12-14 21:06:52
20681,11192,35,1,3490000.0,2373000.0,0.0954,332946.0,3157054.0,2373000.0,784054.0,2024-12-14 21:06:52
20682,11193,28,1,390000.0,226000.0,0.0384,14976.0,375024.0,226000.0,149024.0,2023-07-28 14:32:48
20683,11194,33,3,6990000.0,4753000.0,0.0364,763308.0,20206692.0,14259000.0,5947692.0,2023-08-16 18:47:12
20684,11194,20,1,19990000.0,13993000.0,0.0397,793603.0,19196397.0,13993000.0,5203397.0,2023-08-16 18:47:12
20685,11195,28,1,390000.0,226000.0,0.11,42900.0,347100.0,226000.0,121100.0,2023-11-16 22:21:04
20686,11195,35,2,3490000.0,2373000.0,0.011,76780.0,6903220.0,4746000.0,2157220.0,2023-11-16 22:21:04
20687,11195,9,1,8490000.0,6198000.0,0.0421,357429.0,8132571.0,6198000.0,1934571.0,2023-11-16 22:21:04
20688,11196,3,1,22490000.0,15743000.0,0.0166,373334.0,22116666.0,15743000.0,6373666.0,2024-01-31 10:15:16
20689,11197,6,1,31990000.0,22073000.0,0.034,1087660.0,30902340.0,22073000.0,8829340.0,2024-03-30 18:36:14
20690,11197,28,1,390000.0,226000.0,0.0347,13533.0,376467.0,226000.0,150467.0,2024-03-30 18:36:14
20691,11197,32,1,490000.0,304000.0,0.0391,19159.0,470841.0,304000.0,166841.0,2024-03-30 18:36:14
20692,11198,39,1,890000.0,578000.0,0.0296,26344.0,863656.0,578000.0,285656.0,2024-05-21 07:03:19
20693,11199,28,2,390000.0,226000.0,0.0462,36036.0,743964.0,452000.0,291964.0,2024-07-17 07:50:29
20694,11199,42,1,1590000.0,1034000.0,0.0134,21306.0,1568694.0,1034000.0,534694.0,2024-07-17 07:50:29
20695,11199,32,1,490000.0,304000.0,0.0483,23667.0,466333.0,304000.0,162333.0,2024-07-17 07:50:29
20696,11200,5,3,14490000.0,10433000.0,0.0487,2116989.0,41353011.0,31299000.0,10054011.0,2024-10-09 18:41:39
20697,11201,31,2,590000.0,354000.0,0.0401,47318.0,1132682.0,708000.0,424682.0,2024-12-18 16:37:04
20698,11201,32,1,490000.0,304000.0,0.0319,15631.0,474369.0,304000.0,170369.0,2024-12-18 16:37:04
20699,11201,23,1,11990000.0,8513000.0,0.0796,954404.0,11035596.0,8513000.0,2522596.0,2024-12-18 16:37:04
20700,11202,34,1,8990000.0,6203000.0,0.0107,96193.0,8893807.0,6203000.0,2690807.0,2023-06-02 11:42:26
20701,11203,39,2,890000.0,578000.0,0.0379,67462.0,1712538.0,1156000.0,556538.0,2023-08-11 18:08:04
20702,11204,37,1,2490000.0,1693000.0,0.0526,130974.0,2359026.0,1693000.0,666026.0,2023-12-17 18:41:29
20703,11204,6,1,31990000.0,22073000.0,0.0404,1292396.0,30697604.0,22073000.0,8624604.0,2023-12-17 18:41:29
20704,11205,8,1,10490000.0,7553000.0,0.0191,200359.0,10289641.0,7553000.0,2736641.0,2024-05-18 12:14:10
20705,11206,42,1,1590000.0,1034000.0,0.0126,20034.0,1569966.0,1034000.0,535966.0,2024-08-20 19:11:36
20706,11206,19,1,11990000.0,8753000.0,0.0194,232606.0,11757394.0,8753000.0,3004394.0,2024-08-20 19:11:36
20707,11207,30,1,190000.0,105000.0,0.06,11400.0,178600.0,105000.0,73600.0,2024-11-22 17:00:30
20708,11208,46,1,290000.0,168000.0,0.0635,18415.0,271585.0,168000.0,103585.0,2024-12-28 08:53:45
20709,11208,28,2,390000.0,226000.0,0.1446,112788.0,667212.0,452000.0,215212.0,2024-12-28 08:53:45
20710,11209,31,1,590000.0,354000.0,0.0305,17995.0,572005.0,354000.0,218005.0,2023-06-07 07:26:24
20711,11210,15,1,16990000.0,12063000.0,0.013,220870.0,16769130.0,12063000.0,4706130.0,2023-10-07 13:48:45
20712,11210,40,1,790000.0,514000.0,0.0254,20066.0,769934.0,514000.0,255934.0,2023-10-07 13:48:45
20713,11211,32,1,490000.0,304000.0,0.0394,19306.0,470694.0,304000.0,166694.0,2024-03-04 08:39:52
20714,11212,28,1,390000.0,226000.0,0.0317,12363.0,377637.0,226000.0,151637.0,2024-05-13 14:41:45
20715,11213,23,1,11990000.0,8513000.0,0.0411,492789.0,11497211.0,8513000.0,2984211.0,2024-08-02 08:59:42
20716,11213,31,1,590000.0,354000.0,0.0456,26904.0,563096.0,354000.0,209096.0,2024-08-02 08:59:42
20717,11213,30,1,190000.0,105000.0,0.0415,7885.0,182115.0,105000.0,77115.0,2024-08-02 08:59:42
20718,11214,2,1,27990000.0,19033000.0,0.0144,403056.0,27586944.0,19033000.0,8553944.0,2024-11-02 10:26:59
20719,11214,31,1,590000.0,354000.0,0.0825,48675.0,541325.0,354000.0,187325.0,2024-11-02 10:26:59
20720,11215,8,1,10490000.0,7553000.0,0.0008,8392.0,10481608.0,7553000.0,2928608.0,2023-10-22 19:46:45
20721,11216,36,2,1990000.0,1393000.0,0.0718,285764.0,3694236.0,2786000.0,908236.0,2024-02-14 15:27:17
20722,11216,15,1,16990000.0,12063000.0,0.0383,650717.0,16339283.0,12063000.0,4276283.0,2024-02-14 15:27:17
20723,11216,9,1,8490000.0,6198000.0,0.1158,983142.0,7506858.0,6198000.0,1308858.0,2024-02-14 15:27:17
20724,11217,35,1,3490000.0,2373000.0,0.0261,91089.0,3398911.0,2373000.0,1025911.0,2024-05-09 07:51:06
20725,11217,7,1,22990000.0,16093000.0,0.0082,188518.0,22801482.0,16093000.0,6708482.0,2024-05-09 07:51:06
20726,11217,26,1,490000.0,294000.0,0.0491,24059.0,465941.0,294000.0,171941.0,2024-05-09 07:51:06
20727,11218,30,3,190000.0,105000.0,0.0452,25764.0,544236.0,315000.0,229236.0,2024-07-07 13:21:23
20728,11219,32,1,490000.0,304000.0,0.0349,17101.0,472899.0,304000.0,168899.0,2024-09-08 16:02:23
20729,11220,30,1,190000.0,105000.0,0.0517,9823.0,180177.0,105000.0,75177.0,2024-12-05 16:12:47
20730,11220,47,2,390000.0,222000.0,0.2108,164424.0,615576.0,444000.0,171576.0,2024-12-05 16:12:47
20731,11221,30,1,190000.0,105000.0,0.1824,34656.0,155344.0,105000.0,50344.0,2023-12-31 18:45:40
20732,11221,47,1,390000.0,222000.0,0.2482,96798.0,293202.0,222000.0,71202.0,2023-12-31 18:45:40
20733,11222,3,1,22490000.0,15743000.0,0.004,89960.0,22400040.0,15743000.0,6657040.0,2024-03-23 20:54:07
20734,11222,36,2,1990000.0,1393000.0,0.0035,13930.0,3966070.0,2786000.0,1180070.0,2024-03-23 20:54:07
20735,11222,33,2,6990000.0,4753000.0,0.0129,180342.0,13799658.0,9506000.0,4293658.0,2024-03-23 20:54:07
20736,11223,28,1,390000.0,226000.0,0.0411,16029.0,373971.0,226000.0,147971.0,2024-07-08 08:04:55
20737,11223,40,2,790000.0,514000.0,0.0217,34286.0,1545714.0,1028000.0,517714.0,2024-07-08 08:04:55
20738,11224,29,1,1290000.0,800000.0,0.0471,60759.0,1229241.0,800000.0,429241.0,2024-09-06 22:36:06
20739,11225,6,1,31990000.0,22073000.0,0.0338,1081262.0,30908738.0,22073000.0,8835738.0,2024-11-25 14:49:41
20740,11226,7,1,22990000.0,16093000.0,0.0194,446006.0,22543994.0,16093000.0,6450994.0,2024-08-23 20:30:33
20741,11227,1,1,34990000.0,23793000.0,0.0044,153956.0,34836044.0,23793000.0,11043044.0,2024-12-26 14:43:36
20742,11227,35,1,3490000.0,2373000.0,0.0622,217078.0,3272922.0,2373000.0,899922.0,2024-12-26 14:43:36
20743,11228,47,1,390000.0,222000.0,0.0472,18408.0,371592.0,222000.0,149592.0,2023-10-13 19:02:10
20744,11228,35,1,3490000.0,2373000.0,0.04,139600.0,3350400.0,2373000.0,977400.0,2023-10-13 19:02:10
20745,11228,32,1,490000.0,304000.0,0.0314,15386.0,474614.0,304000.0,170614.0,2023-10-13 19:02:10
20746,11229,46,1,290000.0,168000.0,0.148,42920.0,247080.0,168000.0,79080.0,2023-12-28 18:01:10
20747,11230,19,3,11990000.0,8753000.0,0.0046,165462.0,35804538.0,26259000.0,9545538.0,2024-03-22 19:48:11
20748,11230,44,1,2490000.0,1668000.0,0.0184,45816.0,2444184.0,1668000.0,776184.0,2024-03-22 19:48:11
20749,11231,23,1,11990000.0,8513000.0,0.0379,454421.0,11535579.0,8513000.0,3022579.0,2024-06-11 09:49:31
20750,11231,29,1,1290000.0,800000.0,0.0437,56373.0,1233627.0,800000.0,433627.0,2024-06-11 09:49:31
20751,11232,8,1,10490000.0,7553000.0,0.0159,166791.0,10323209.0,7553000.0,2770209.0,2024-08-30 18:38:49
20752,11232,33,1,6990000.0,4753000.0,0.0032,22368.0,6967632.0,4753000.0,2214632.0,2024-08-30 18:38:49
20753,11232,27,1,150000.0,82000.0,0.0484,7260.0,142740.0,82000.0,60740.0,2024-08-30 18:38:49
20754,11233,31,1,590000.0,354000.0,0.1773,104607.0,485393.0,354000.0,131393.0,2024-12-13 12:47:16
20755,11233,11,2,6990000.0,5103000.0,0.0617,862566.0,13117434.0,10206000.0,2911434.0,2024-12-13 12:47:16
20756,11234,26,1,490000.0,294000.0,0.0365,17885.0,472115.0,294000.0,178115.0,2023-07-12 12:25:40
20757,11235,6,2,31990000.0,22073000.0,0.0304,1944992.0,62035008.0,44146000.0,17889008.0,2024-02-03 14:45:21
20758,11236,46,1,290000.0,168000.0,0.0303,8787.0,281213.0,168000.0,113213.0,2024-06-16 09:59:07
20759,11236,40,1,790000.0,514000.0,0.0081,6399.0,783601.0,514000.0,269601.0,2024-06-16 09:59:07
20760,11237,33,1,6990000.0,4753000.0,0.0147,102753.0,6887247.0,4753000.0,2134247.0,2024-08-09 09:22:35
20761,11237,34,2,8990000.0,6203000.0,0.0337,605926.0,17374074.0,12406000.0,4968074.0,2024-08-09 09:22:35
20762,11237,3,2,22490000.0,15743000.0,0.0314,1412372.0,43567628.0,31486000.0,12081628.0,2024-08-09 09:22:35
20763,11238,32,1,490000.0,304000.0,0.0561,27489.0,462511.0,304000.0,158511.0,2024-11-23 14:14:31
20764,11238,15,3,16990000.0,12063000.0,0.0924,4709628.0,46260372.0,36189000.0,10071372.0,2024-11-23 14:14:31
20765,11239,46,1,290000.0,168000.0,0.0491,14239.0,275761.0,168000.0,107761.0,2023-02-27 16:41:53
20766,11240,21,3,28990000.0,19713000.0,0.004,347880.0,86622120.0,59139000.0,27483120.0,2023-06-12 11:40:35
20767,11240,28,1,390000.0,226000.0,0.0489,19071.0,370929.0,226000.0,144929.0,2023-06-12 11:40:35
20768,11241,35,1,3490000.0,2373000.0,0.0414,144486.0,3345514.0,2373000.0,972514.0,2023-09-10 11:22:30
20769,11241,19,1,11990000.0,8753000.0,0.0142,170258.0,11819742.0,8753000.0,3066742.0,2023-09-10 11:22:30
20770,11241,40,1,790000.0,514000.0,0.0042,3318.0,786682.0,514000.0,272682.0,2023-09-10 11:22:30
20771,11242,32,1,490000.0,304000.0,0.0847,41503.0,448497.0,304000.0,144497.0,2023-12-04 20:14:35
20772,11242,38,3,2190000.0,1489000.0,0.1047,687879.0,5882121.0,4467000.0,1415121.0,2023-12-04 20:14:35
20773,11243,8,1,10490000.0,7553000.0,0.0147,154203.0,10335797.0,7553000.0,2782797.0,2024-01-24 07:39:53
20774,11243,27,1,150000.0,82000.0,0.0384,5760.0,144240.0,82000.0,62240.0,2024-01-24 07:39:53
20775,11244,31,1,590000.0,354000.0,0.0435,25665.0,564335.0,354000.0,210335.0,2024-05-01 11:45:50
20776,11244,29,1,1290000.0,800000.0,0.0414,53406.0,1236594.0,800000.0,436594.0,2024-05-01 11:45:50
20777,11245,30,1,190000.0,105000.0,0.0376,7144.0,182856.0,105000.0,77856.0,2024-08-14 14:54:37
20778,11245,10,1,19990000.0,14193000.0,0.0299,597701.0,19392299.0,14193000.0,5199299.0,2024-08-14 14:54:37
20779,11246,14,3,42990000.0,29233000.0,0.0419,5403843.0,123566157.0,87699000.0,35867157.0,2024-11-30 16:05:00
20780,11246,37,1,2490000.0,1693000.0,0.0654,162846.0,2327154.0,1693000.0,634154.0,2024-11-30 16:05:00
20781,11247,30,1,190000.0,105000.0,0.1909,36271.0,153729.0,105000.0,48729.0,2023-02-05 18:56:55
20782,11247,6,1,31990000.0,22073000.0,0.0198,633402.0,31356598.0,22073000.0,9283598.0,2023-02-05 18:56:55
20783,11248,29,1,1290000.0,800000.0,0.0331,42699.0,1247301.0,800000.0,447301.0,2023-03-27 13:35:06
20784,11249,9,1,8490000.0,6198000.0,0.0312,264888.0,8225112.0,6198000.0,2027112.0,2023-08-27 12:28:36
20785,11249,27,1,150000.0,82000.0,0.0494,7410.0,142590.0,82000.0,60590.0,2023-08-27 12:28:36
20786,11250,39,2,890000.0,578000.0,0.0209,37202.0,1742798.0,1156000.0,586798.0,2023-11-02 18:14:47
20787,11251,16,1,25990000.0,18193000.0,0.0262,680938.0,25309062.0,18193000.0,7116062.0,2024-01-17 19:53:41
20788,11251,45,1,1890000.0,1247000.0,0.1143,216027.0,1673973.0,1247000.0,426973.0,2024-01-17 19:53:41
